StudentId,Courseld,PaymentDate,PaymentNo,PaymentAmount
4062,72,1/2/2015,6,1753
4062,72,1/3/2015,7,1753
4062,72,1/4/2015,8,1753
4062,72,1/5/2015,9,1753
4062,72,1/6/2015,10,1753
4062,72,1/7/2015,11,1753
4062,72,1/8/2015,12,1753
4063,72,1/9/2014,1,5113
4063,372,1/6/2019,1,7008
4063,72,1/10/2014,2,5113
4063,372,1/7/2019,2,7008
4063,72,1/11/2014,3,5113
4063,372,1/8/2019,3,7008
4063,72,1/12/2014,4,5113
4063,372,1/9/2019,4,7008
4063,72,1/1/2015,5,5113
4063,372,1/10/2019,5,7008
4063,372,1/11/2019,6,7008
4063,372,1/12/2019,7,7008
4064,72,1/9/2014,1,1548
4064,72,1/10/2014,2,1548
4064,72,1/11/2014,3,1548
4064,72,1/12/2014,4,1548
4064,72,1/1/2015,5,1548
4064,72,1/2/2015,6,1548
4064,72,1/3/2015,7,1548
4064,72,1/4/2015,8,1548
4064,72,1/5/2015,9,1548
4064,72,1/6/2015,10,1548
4064,72,1/7/2015,11,1548
4064,72,1/8/2015,12,1548
4064,72,1/9/2015,13,1548
4064,72,1/10/2015,14,1548
4065,72,1/9/2014,1,3611
4065,72,1/10/2014,2,3611
4065,72,1/11/2014,3,3611
4065,72,1/12/2014,4,3611
4065,72,1/1/2015,5,3611
4065,72,1/2/2015,6,3611
4066,72,1/9/2014,1,2104
4066,72,1/10/2014,2,2104
4066,72,1/11/2014,3,2104
4066,72,1/12/2014,4,2104
4066,72,1/1/2015,5,2104
4066,72,1/2/2015,6,2104
4066,72,1/3/2015,7,2104
4066,72,1/4/2015,8,2104
4066,72,1/5/2015,9,2104
4066,72,1/6/2015,10,2104
4067,72,1/9/2014,1,1444
4067,72,1/10/2014,2,1444
4067,72,1/11/2014,3,1444
4067,72,1/12/2014,4,1444
4067,72,1/1/2015,5,1444
4067,72,1/2/2015,6,1444
4067,72,1/3/2015,7,1444
4067,72,1/4/2015,8,1444
4067,72,1/5/2015,9,1444
4067,72,1/6/2015,10,1444
4067,72,1/7/2015,11,1444
4067,72,1/8/2015,12,1444
4067,72,1/9/2015,13,1444
4067,72,1/10/2015,14,1444
4067,72,1/11/2015,15,1444
4068,72,1/9/2014,1,4261
4068,72,1/10/2014,2,4261
4068,72,1/11/2014,3,4261
4068,72,1/12/2014,4,4261
4068,72,1/1/2015,5,4261
4068,72,1/2/2015,6,4261
4069,72,1/9/2014,1,1667
4069,72,1/10/2014,2,1667
4069,72,1/11/2014,3,1667
4069,72,1/12/2014,4,1667
4069,72,1/1/2015,5,1667
4069,72,1/2/2015,6,1667
4069,72,1/3/2015,7,1667
4069,72,1/4/2015,8,1667
4069,72,1/5/2015,9,1667
4069,72,1/6/2015,10,1667
4069,72,1/7/2015,11,1667
4069,72,1/8/2015,12,1667
4069,72,1/9/2015,13,1667
4070,72,1/9/2014,1,4333
4070,72,1/10/2014,2,4333
4070,72,1/11/2014,3,4333
4070,72,1/12/2014,4,4333
4070,72,1/1/2015,5,4333
4071,72,1/9/2014,1,4333
4071,72,1/10/2014,2,4333
4071,72,1/11/2014,3,4333
4071,72,1/12/2014,4,4333
4071,72,1/1/2015,5,4333
4072,72,1/9/2014,1,2617
4072,72,1/10/2014,2,2617
4072,72,1/11/2014,3,2617
4073,72,1/9/2014,1,2594
4073,72,1/10/2014,2,2594
4073,72,1/11/2014,3,2594
4073,72,1/12/2014,4,2594
4073,72,1/1/2015,5,2594
4074,72,1/9/2014,1,2316
4074,72,1/10/2014,2,2316
4074,72,1/11/2014,3,2316
4074,72,1/12/2014,4,2316
4104,58,1/12/2015,1,5805
4104,58,1/1/2016,2,5805
4104,58,1/2/2016,3,5805
4104,58,1/3/2016,4,5805
4104,58,1/4/2016,5,5805
4129,87,1/4/2013,1,7798
4129,87,1/5/2013,2,7798
4129,87,1/6/2013,3,7798
4129,87,1/7/2013,4,7798
4129,87,1/8/2013,5,7798
4129,87,1/9/2013,6,7798
4138,49,1/10/2016,1,4665
4138,199,1/8/2017,1,1271
4138,87,1/4/2013,1,4679
4138,49,1/11/2016,2,4665
4138,199,1/9/2017,2,1271
4138,87,1/5/2013,2,4679
4138,49,1/12/2016,3,4665
4138,199,1/10/2017,3,1271
4138,87,1/6/2013,3,4679
4138,49,1/1/2017,4,4665
4138,199,1/11/2017,4,1271
4138,87,1/7/2013,4,4679
4138,49,1/2/2017,5,4665
4138,87,1/8/2013,5,4679
4138,49,1/3/2017,6,4665
4138,87,1/9/2013,6,4679
4138,49,1/4/2017,7,4665
4138,87,1/10/2013,7,4679
4138,87,1/11/2013,8,4679
4138,87,1/12/2013,9,4679
4138,87,1/1/2014,10,4679
4139,87,1/4/2013,1,5848
4139,87,1/5/2013,2,5848
4139,87,1/6/2013,3,5848
4139,87,1/7/2013,4,5848
4139,87,1/8/2013,5,5848
4139,87,1/9/2013,6,5848
4139,87,1/10/2013,7,5848
4139,87,1/11/2013,8,5848
4177,81,1/1/2014,1,5198
4177,81,1/2/2014,2,5198
4177,81,1/3/2014,3,5198
4177,81,1/4/2014,4,5198
4177,81,1/5/2014,5,5198
4177,81,1/6/2014,6,5198
4177,81,1/7/2014,7,5198
4177,81,1/8/2014,8,5198
4177,81,1/9/2014,9,5198
4178,81,1/1/2014,1,4037
4178,81,1/2/2014,2,4037
4178,81,1/3/2014,3,4037
4178,81,1/4/2014,4,4037
4178,81,1/5/2014,5,4037
4178,81,1/6/2014,6,4037
4178,81,1/7/2014,7,4037
4179,81,1/1/2014,1,2657
4179,81,1/2/2014,2,2657
4179,81,1/3/2014,3,2657
4179,81,1/4/2014,4,2657
4179,81,1/5/2014,5,2657
4179,81,1/6/2014,6,2657
4179,81,1/7/2014,7,2657
4179,81,1/8/2014,8,2657
4179,81,1/9/2014,9,2657
4179,81,1/10/2014,10,2657
4179,81,1/11/2014,11,2657
4179,81,1/12/2014,12,2657
4179,81,1/1/2015,13,2657
4181,81,1/1/2014,1,3114
4181,81,1/2/2014,2,3114
4181,81,1/3/2014,3,3114
4181,81,1/4/2014,4,3114
4181,81,1/5/2014,5,3114
4181,81,1/6/2014,6,3114
4181,81,1/7/2014,7,3114
4181,81,1/8/2014,8,3114
4181,81,1/9/2014,9,3114
4181,81,1/10/2014,10,3114
4181,81,1/11/2014,11,3114
4181,81,1/12/2014,12,3114
4182,81,1/1/2014,1,4804
4182,81,1/2/2014,2,4804
4182,81,1/3/2014,3,4804
4182,81,1/4/2014,4,4804
4182,81,1/5/2014,5,4804
4182,81,1/6/2014,6,4804
4182,81,1/7/2014,7,4804
4184,53,1/4/2016,1,1570
4184,53,1/5/2016,2,1570
4184,53,1/6/2016,3,1570
4184,53,1/7/2016,4,1570
4185,53,1/4/2016,1,4592
4185,53,1/5/2016,2,4592
4185,53,1/6/2016,3,4592
4185,53,1/7/2016,4,4592
4185,53,1/8/2016,5,4592
4185,53,1/9/2016,6,4592
4185,53,1/10/2016,7,4592
4185,53,1/11/2016,8,4592
4199,122,1/3/2018,1,10550
4199,122,1/4/2018,2,10550
4199,122,1/5/2018,3,10550
4199,122,1/6/2018,4,10550
4199,122,1/7/2018,5,10550
4214,109,1/3/2018,1,2273
4214,109,1/4/2018,2,2273
4214,109,1/5/2018,3,2273
4214,109,1/6/2018,4,2273
4214,109,1/7/2018,5,2273
4214,109,1/8/2018,6,2273
4214,109,1/9/2018,7,2273
4214,109,1/10/2018,8,2273
4221,177,1/5/2018,1,2019
4221,177,1/6/2018,2,2019
4221,177,1/7/2018,3,2019
4221,177,1/8/2018,4,2019
4221,177,1/9/2018,5,2019
4221,177,1/10/2018,6,2019
4221,177,1/11/2018,7,2019
4223,170,1/6/2018,1,1837
4223,170,1/7/2018,2,1837
4223,170,1/8/2018,3,1837
4223,170,1/9/2018,4,1837
4223,170,1/10/2018,5,1837
4227,198,1/4/2018,1,2066
4227,198,1/5/2018,2,2066
4227,198,1/6/2018,3,2066
4227,198,1/7/2018,4,2066
4227,198,1/8/2018,5,2066
4227,198,1/9/2018,6,2066
4227,198,1/10/2018,7,2066
4227,198,1/11/2018,8,2066
4234,129,1/4/2018,1,2094
4234,129,1/5/2018,2,2094
4234,129,1/6/2018,3,2094
4234,129,1/7/2018,4,2094
4234,129,1/8/2018,5,2094
4234,129,1/9/2018,6,2094
4237,189,1/6/2018,1,8817
4237,189,1/7/2018,2,8817
4237,189,1/8/2018,3,8817
4237,189,1/9/2018,4,8817
4237,189,1/10/2018,5,8817
4237,189,1/11/2018,6,8817
4237,189,1/12/2018,7,8817
4239,189,1/6/2018,1,12796
4239,189,1/7/2018,2,12796
4239,189,1/8/2018,3,12796
4239,189,1/9/2018,4,12796
4240,177,1/5/2018,1,3663
4240,177,1/6/2018,2,3663
4240,177,1/7/2018,3,3663
4240,177,1/8/2018,4,3663
4240,177,1/9/2018,5,3663
4240,177,1/10/2018,6,3663
4240,177,1/11/2018,7,3663
4240,177,1/12/2018,8,3663
4240,177,1/1/2019,9,3663
4248,378,1/1/2019,1,9624
4248,378,1/2/2019,2,9624
4248,378,1/3/2019,3,9624
4248,378,1/4/2019,4,9624
4248,378,1/5/2019,5,9624
4248,378,1/6/2019,6,9624
4249,129,1/4/2018,1,2327
4249,129,1/5/2018,2,2327
4249,129,1/6/2018,3,2327
4249,129,1/7/2018,4,2327
4249,129,1/8/2018,5,2327
4249,129,1/9/2018,6,2327
4253,600,1/12/2019,1,3285
4253,536,1/10/2019,1,2657
4253,536,1/11/2019,2,2657
4253,600,1/1/2020,2,3285
4253,600,1/2/2020,3,3285
4253,536,1/12/2019,3,2657
4253,536,1/1/2020,4,2657
4253,600,1/3/2020,4,3285
4253,536,1/2/2020,5,2657
4253,536,1/3/2020,6,2657
4253,536,1/4/2020,7,2657
4253,536,1/5/2020,8,2657
4253,536,1/6/2020,9,2657
4253,536,1/7/2020,10,2657
4253,536,1/8/2020,11,2657
4253,536,1/9/2020,12,2657
4253,536,1/10/2020,13,2657
4273,129,1/4/2018,1,4653
4273,129,1/5/2018,2,4653
4273,129,1/6/2018,3,4653
4279,122,1/3/2018,1,4273
4279,122,1/4/2018,2,4273
4279,122,1/5/2018,3,4273
4279,122,1/6/2018,4,4273
4279,122,1/7/2018,5,4273
4279,122,1/8/2018,6,4273
4279,122,1/9/2018,7,4273
4279,122,1/10/2018,8,4273
4279,122,1/11/2018,9,4273
4279,122,1/12/2018,10,4273
4279,122,1/1/2019,11,4273
4279,122,1/2/2019,12,4273
4279,122,1/3/2019,13,4273
4295,129,1/4/2018,1,3490
4295,129,1/5/2018,2,3490
4295,129,1/6/2018,3,3490
4295,129,1/7/2018,4,3490
4321,372,1/6/2019,1,5582
4321,372,1/7/2019,2,5582
4321,372,1/8/2019,3,5582
4321,372,1/9/2019,4,5582
4321,372,1/10/2019,5,5582
4321,372,1/11/2019,6,5582
4321,372,1/12/2019,7,5582
4321,372,1/1/2020,8,5582
4321,372,1/2/2020,9,5582
4328,258,1/7/2018,1,3283
4328,258,1/8/2018,2,3283
4328,258,1/9/2018,3,3283
4328,258,1/10/2018,4,3283
4328,258,1/11/2018,5,3283
4328,258,1/12/2018,6,3283
4328,258,1/1/2019,7,3283
4328,258,1/2/2019,8,3283
4328,258,1/3/2019,9,3283
4328,258,1/4/2019,10,3283
4328,258,1/5/2019,11,3283
4337,129,1/4/2018,1,3141
4337,129,1/5/2018,2,3141
4337,129,1/6/2018,3,3141
4337,129,1/7/2018,4,3141
4341,133,1/12/2017,1,1323
4341,133,1/1/2018,2,1323
4341,133,1/2/2018,3,1323
4341,133,1/3/2018,4,1323
4341,133,1/4/2018,5,1323
4341,133,1/5/2018,6,1323
4341,133,1/6/2018,7,1323
4341,133,1/7/2018,8,1323
4343,437,1/7/2019,1,1837
4343,437,1/8/2019,2,1837
4343,437,1/9/2019,3,1837
4343,437,1/10/2019,4,1837
4343,437,1/11/2019,5,1837
4343,437,1/12/2019,6,1837
4343,437,1/1/2020,7,1837
4343,437,1/2/2020,8,1837
4343,437,1/3/2020,9,1837
4343,437,1/4/2020,10,1837
4343,437,1/5/2020,11,1837
4343,437,1/6/2020,12,1837
4347,441,1/5/2019,1,9357
4347,441,1/6/2019,2,9357
4347,441,1/7/2019,3,9357
4347,441,1/8/2019,4,9357
4347,441,1/9/2019,5,9357
4353,258,1/7/2018,1,188
4353,258,1/8/2018,2,188
4353,258,1/9/2018,3,188
4353,258,1/10/2018,4,188
4353,258,1/11/2018,5,188
4356,177,1/5/2018,1,3507
4356,177,1/6/2018,2,3507
4356,177,1/7/2018,3,3507
4356,177,1/8/2018,4,3507
4356,177,1/9/2018,5,3507
4356,177,1/10/2018,6,3507
4356,177,1/11/2018,7,3507
4356,177,1/12/2018,8,3507
4356,177,1/1/2019,9,3507
4356,177,1/2/2019,10,3507
4356,177,1/3/2019,11,3507
4372,177,1/5/2018,1,2536
4372,177,1/6/2018,2,2536
4372,177,1/7/2018,3,2536
4372,177,1/8/2018,4,2536
4372,177,1/9/2018,5,2536
4372,177,1/10/2018,6,2536
4372,177,1/11/2018,7,2536
4372,177,1/12/2018,8,2536
4372,177,1/1/2019,9,2536
4372,177,1/2/2019,10,2536
4372,177,1/3/2019,11,2536
4372,177,1/4/2019,12,2536
4372,177,1/5/2019,13,2536
4377,129,1/4/2018,1,1551
4377,129,1/5/2018,2,1551
4377,129,1/6/2018,3,1551
4377,129,1/7/2018,4,1551
4377,129,1/8/2018,5,1551
4377,129,1/9/2018,6,1551
4377,129,1/10/2018,7,1551
4377,129,1/11/2018,8,1551
4377,129,1/12/2018,9,1551
4384,129,1/4/2018,1,1994
4384,129,1/5/2018,2,1994
4384,129,1/6/2018,3,1994
4384,129,1/7/2018,4,1994
4384,129,1/8/2018,5,1994
4384,129,1/9/2018,6,1994
4384,129,1/10/2018,7,1994
4429,189,1/6/2018,1,3544
4429,189,1/7/2018,2,3544
4429,189,1/8/2018,3,3544
4429,189,1/9/2018,4,3544
4429,189,1/10/2018,5,3544
4429,189,1/11/2018,6,3544
4429,189,1/12/2018,7,3544
4429,189,1/1/2019,8,3544
4429,189,1/2/2019,9,3544
4429,189,1/3/2019,10,3544
4429,189,1/4/2019,11,3544
4429,189,1/5/2019,12,3544
4429,189,1/6/2019,13,3544
4429,189,1/7/2019,14,3544
4433,208,1/4/2018,1,3062
4433,208,1/5/2018,2,3062
4433,208,1/6/2018,3,3062
4435,177,1/5/2018,1,4592
4435,177,1/6/2018,2,4592
4435,177,1/7/2018,3,4592
4435,177,1/8/2018,4,4592
4435,177,1/9/2018,5,4592
4435,177,1/10/2018,6,4592
4435,177,1/11/2018,7,4592
4435,177,1/12/2018,8,4592
4436,198,1/4/2018,1,4133
4436,198,1/5/2018,2,4133
4436,198,1/6/2018,3,4133
4436,198,1/7/2018,4,4133
4439,269,1/11/2018,1,4827
4439,269,1/12/2018,2,4827
4439,269,1/1/2019,3,4827
4439,269,1/2/2019,4,4827
4439,269,1/3/2019,5,4827
4445,188,1/4/2018,1,9357
4445,188,1/5/2018,2,9357
4445,188,1/6/2018,3,9357
4445,188,1/7/2018,4,9357
4445,188,1/8/2018,5,9357
4449,331,1/10/2018,1,10221
4449,331,1/11/2018,2,10221
4449,331,1/12/2018,3,10221
4450,343,1/11/2018,1,5848
4450,343,1/12/2018,2,5848
4450,343,1/1/2019,3,5848
4450,343,1/2/2019,4,5848
4450,343,1/3/2019,5,5848
4450,343,1/4/2019,6,5848
4450,343,1/5/2019,7,5848
4450,343,1/6/2019,8,5848
4451,615,1/11/2019,1,8792
4451,615,1/12/2019,2,8792
4451,615,1/1/2020,3,8792
4451,615,1/2/2020,4,8792
4451,615,1/3/2020,5,8792
4451,615,1/4/2020,6,8792
4453,105,1/6/2018,1,9357
4453,105,1/7/2018,2,9357
4453,105,1/8/2018,3,9357
4453,105,1/9/2018,4,9357
4453,105,1/10/2018,5,9357
4458,177,1/5/2018,1,5511
4458,177,1/6/2018,2,5511
4458,177,1/7/2018,3,5511
4458,177,1/8/2018,4,5511
4458,177,1/9/2018,5,5511
4458,177,1/10/2018,6,5511
4458,177,1/11/2018,7,5511
4463,129,1/4/2018,1,1551
4463,129,1/5/2018,2,1551
4463,129,1/6/2018,3,1551
4463,129,1/7/2018,4,1551
4463,129,1/8/2018,5,1551
4463,129,1/9/2018,6,1551
4463,129,1/10/2018,7,1551
4463,129,1/11/2018,8,1551
4463,129,1/12/2018,9,1551
4464,129,1/4/2018,1,3490
4464,129,1/5/2018,2,3490
4464,129,1/6/2018,3,3490
4464,129,1/7/2018,4,3490
4469,258,1/7/2018,1,2748
4469,258,1/8/2018,2,2748
4469,258,1/9/2018,3,2748
4469,258,1/10/2018,4,2748
4469,258,1/11/2018,5,2748
4469,258,1/12/2018,6,2748
4469,258,1/1/2019,7,2748
4469,258,1/2/2019,8,2748
4469,258,1/3/2019,9,2748
4469,258,1/4/2019,10,2748
4469,258,1/5/2019,11,2748
4469,258,1/6/2019,12,2748
4478,485,1/7/2019,1,3697
4478,485,1/8/2019,2,3697
4478,485,1/9/2019,3,3697
4478,485,1/10/2019,4,3697
4478,485,1/11/2019,5,3697
4478,485,1/12/2019,6,3697
4478,485,1/1/2020,7,3697
4478,485,1/2/2020,8,3697
4478,485,1/3/2020,9,3697
4478,485,1/4/2020,10,3697
4478,485,1/5/2020,11,3697
4485,188,1/4/2018,1,10948
4485,188,1/5/2018,2,10948
4485,188,1/6/2018,3,10948
4485,188,1/7/2018,4,10948
4485,188,1/8/2018,5,10948
4486,570,1/12/2019,1,3796
4486,414,1/2/2019,1,4286
4486,414,1/3/2019,2,4286
4486,570,1/1/2020,2,3796
4486,570,1/2/2020,3,3796
4486,414,1/4/2019,3,4286
4486,570,1/3/2020,4,3796
4486,570,1/4/2020,5,3796
4486,570,4/4/1910,6,3796
4486,570,1/6/2020,7,3796
4486,570,1/7/2020,8,3796
4486,570,1/8/2020,9,3796
4486,570,1/9/2020,10,3796
4517,129,1/4/2018,1,3490
4517,129,1/5/2018,2,3490
4517,129,1/6/2018,3,3490
4517,129,1/7/2018,4,3490
4518,208,1/4/2018,1,1570
4518,208,1/5/2018,2,1570
4518,208,1/6/2018,3,1570
4518,208,1/7/2018,4,1570
4518,208,1/8/2018,5,1570
4521,208,1/4/2018,1,3062
4521,208,1/5/2018,2,3062
4521,208,1/6/2018,3,3062
4523,177,1/5/2018,1,2997
4523,177,1/6/2018,2,2997
4523,177,1/7/2018,3,2997
4523,177,1/8/2018,4,2997
4523,177,1/9/2018,5,2997
4523,177,1/10/2018,6,2997
4523,177,1/11/2018,7,2997
4523,177,1/12/2018,8,2997
4523,177,1/1/2019,9,2997
4523,177,1/2/2019,10,2997
4523,177,1/3/2019,11,2997
4524,129,1/4/2018,1,3141
4524,129,1/5/2018,2,3141
4524,129,1/6/2018,3,3141
4524,129,1/7/2018,4,3141
4541,137,1/3/2018,1,3448
4541,137,1/4/2018,2,3448
4541,137,1/5/2018,3,3448
4541,137,1/6/2018,4,3448
4541,137,1/7/2018,5,3448
4541,137,1/8/2018,6,3448
4541,137,1/9/2018,7,3448
4543,378,1/1/2019,1,8870
4543,378,1/2/2019,2,8870
4543,378,1/3/2019,3,8870
4543,378,1/4/2019,4,8870
4543,378,1/5/2019,5,8870
4543,378,1/6/2019,6,8870
4543,378,1/7/2019,7,8870
4544,208,1/4/2018,1,2617
4544,208,1/5/2018,2,2617
4544,208,1/6/2018,3,2617
4553,188,1/4/2018,1,3014
4553,188,1/5/2018,2,3014
4553,188,1/6/2018,3,3014
4553,188,1/7/2018,4,3014
4553,188,1/8/2018,5,3014
4553,188,1/9/2018,6,3014
4553,188,1/10/2018,7,3014
4553,188,1/11/2018,8,3014
4553,188,1/12/2018,9,3014
4553,188,1/1/2019,10,3014
4553,188,1/2/2019,11,3014
4553,188,1/3/2019,12,3014
4553,188,1/4/2019,13,3014
4553,188,1/5/2019,14,3014
4553,188,1/6/2019,15,3014
4556,129,1/4/2018,1,2792
4556,129,1/5/2018,2,2792
4556,129,1/6/2018,3,2792
4556,129,1/7/2018,4,2792
4556,129,1/8/2018,5,2792
4564,129,1/4/2018,1,4653
4564,129,1/5/2018,2,4653
4564,129,1/6/2018,3,4653
4572,137,1/3/2018,1,5198
4572,137,1/4/2018,2,5198
4572,137,1/5/2018,3,5198
4572,137,1/6/2018,4,5198
4572,137,1/7/2018,5,5198
4572,137,1/8/2018,6,5198
4572,137,1/9/2018,7,5198
4572,137,1/10/2018,8,5198
4572,137,1/11/2018,9,5198
4588,473,1/8/2019,1,3214
4588,473,1/9/2019,2,3214
4588,473,1/10/2019,3,3214
4588,473,1/11/2019,4,3214
4596,170,1/6/2018,1,1837
4596,170,1/7/2018,2,1837
4596,170,1/8/2018,3,1837
4596,170,1/9/2018,4,1837
4596,170,1/10/2018,5,1837
4597,170,1/6/2018,1,2066
4597,170,1/7/2018,2,2066
4597,170,1/8/2018,3,2066
4597,170,1/9/2018,4,2066
4603,367,1/1/2019,1,1429
4603,367,1/2/2019,2,1429
4603,367,1/3/2019,3,1429
4603,367,1/4/2019,4,1429
4603,367,1/5/2019,5,1429
4603,367,1/6/2019,6,1429
4603,367,1/7/2019,7,1429
4603,367,1/8/2019,8,1429
4603,367,1/9/2019,9,1429
4612,189,1/6/2018,1,6555
4612,189,1/7/2018,2,6555
4612,189,1/8/2018,3,6555
4612,189,1/9/2018,4,6555
4612,189,1/10/2018,5,6555
4612,189,1/11/2018,6,6555
4612,189,1/12/2018,7,6555
4612,189,1/1/2019,8,6555
5636,417,1/3/2019,1,2480
5636,417,1/4/2019,2,2480
5636,417,1/5/2019,3,2480
5636,417,1/6/2019,4,2480
5640,525,1/10/2019,1,18735
5640,525,1/11/2019,2,18735
5640,525,1/12/2019,3,18735
5647,219,1/7/2018,1,2931
5647,219,1/8/2018,2,2931
5647,219,1/9/2018,3,2931
5650,219,1/7/2018,1,1143
5650,219,1/8/2018,2,1143
5650,219,1/9/2018,3,1143
5650,219,1/10/2018,4,1143
5650,219,1/11/2018,5,1143
5650,219,1/12/2018,6,1143
5650,219,1/1/2019,7,1143
5650,219,1/2/2019,8,1143
5650,219,1/3/2019,9,1143
5657,177,1/5/2018,1,3297
5657,177,1/6/2018,2,3297
5657,177,1/7/2018,3,3297
5657,177,1/8/2018,4,3297
5657,177,1/9/2018,5,3297
5657,177,1/10/2018,6,3297
5657,177,1/11/2018,7,3297
5657,177,1/12/2018,8,3297
5657,177,1/1/2019,9,3297
5657,177,1/2/2019,10,3297
5659,291,1/11/2018,1,6594
5659,291,1/12/2018,2,6594
5659,291,1/1/2019,3,6594
5659,291,1/2/2019,4,6594
5659,291,1/3/2019,5,6594
5659,291,1/4/2019,6,6594
5659,291,1/5/2019,7,6594
5659,291,1/6/2019,8,6594
5668,218,1/6/2018,1,2296
5668,218,1/7/2018,2,2296
5668,218,1/8/2018,3,2296
5668,218,1/9/2018,4,2296
5670,325,1/11/2018,1,2198
5670,325,1/12/2018,2,2198
5670,325,1/1/2019,3,2198
5670,325,1/2/2019,4,2198
5670,325,1/3/2019,5,2198
5682,177,1/5/2018,1,2355
5682,177,1/6/2018,2,2355
5682,177,1/7/2018,3,2355
5682,177,1/8/2018,4,2355
5682,177,1/9/2018,5,2355
5682,177,1/10/2018,6,2355
5682,177,1/11/2018,7,2355
5682,177,1/12/2018,8,2355
5682,177,1/1/2019,9,2355
5682,177,1/2/2019,10,2355
5682,177,1/3/2019,11,2355
5682,177,1/4/2019,12,2355
5682,177,1/5/2019,13,2355
5682,177,1/6/2019,14,2355
5685,189,1/6/2018,1,4556
5685,189,1/7/2018,2,4556
5685,189,1/8/2018,3,4556
5685,189,1/9/2018,4,4556
5685,189,1/10/2018,5,4556
5685,189,1/11/2018,6,4556
5685,189,1/12/2018,7,4556
5685,189,1/1/2019,8,4556
5685,189,1/2/2019,9,4556
5685,189,1/3/2019,10,4556
5685,189,1/4/2019,11,4556
5685,189,1/5/2019,12,4556
5688,258,1/7/2018,1,2355
5688,258,1/8/2018,2,2355
5688,258,1/9/2018,3,2355
5688,258,1/10/2018,4,2355
5689,414,1/2/2019,1,4710
5689,414,1/3/2019,2,4710
5689,414,1/4/2019,3,4710
5689,414,1/5/2019,4,4710
5689,414,1/6/2019,5,4710
5689,414,1/7/2019,6,4710
5689,414,1/8/2019,7,4710
5695,170,1/6/2018,1,1837
5695,170,1/7/2018,2,1837
5695,170,1/8/2018,3,1837
5695,170,1/9/2018,4,1837
5698,177,1/5/2018,1,8242
5698,177,1/6/2018,2,8242
5698,177,1/7/2018,3,8242
5698,177,1/8/2018,4,8242
5699,358,1/12/2018,1,6508
5699,358,1/1/2019,2,6508
5699,358,1/2/2019,3,6508
5699,358,1/3/2019,4,6508
5699,358,1/4/2019,5,6508
5699,358,1/5/2019,6,6508
5699,358,1/6/2019,7,6508
5703,331,1/10/2018,1,2536
5703,331,1/11/2018,2,2536
5703,331,1/12/2018,3,2536
5703,331,1/1/2019,4,2536
5703,331,1/2/2019,5,2536
5703,331,1/3/2019,6,2536
5703,331,1/4/2019,7,2536
5703,331,1/5/2019,8,2536
5703,331,1/6/2019,9,2536
5703,331,1/7/2019,10,2536
5703,331,1/8/2019,11,2536
5703,331,1/9/2019,12,2536
5703,331,1/10/2019,13,2536
5704,551,1/10/2019,1,2019
5704,551,1/11/2019,2,2019
5704,551,1/12/2019,3,2019
5704,551,1/1/2020,4,2019
5704,551,1/2/2020,5,2019
5704,551,1/3/2020,6,2019
5704,551,1/4/2020,7,2019
5706,177,1/5/2018,1,5495
5706,177,1/6/2018,2,5495
5706,177,1/7/2018,3,5495
5706,177,1/8/2018,4,5495
5706,177,1/9/2018,5,5495
5706,177,1/10/2018,6,5495
5716,303,1/1/2019,1,2653
5716,303,1/2/2019,2,2653
5716,303,1/3/2019,3,2653
5716,303,1/4/2019,4,2653
5716,303,1/5/2019,5,2653
5716,303,1/6/2019,6,2653
5716,303,1/7/2019,7,2653
5716,303,1/8/2019,8,2653
5716,303,1/9/2019,9,2653
5721,177,1/5/2018,1,2967
5721,177,1/6/2018,2,2967
5721,177,1/7/2018,3,2967
5721,177,1/8/2018,4,2967
5721,177,1/9/2018,5,2967
5721,177,1/10/2018,6,2967
5721,177,1/11/2018,7,2967
5721,177,1/12/2018,8,2967
5721,177,1/1/2019,9,2967
5721,177,1/2/2019,10,2967
5721,177,1/3/2019,11,2967
5721,177,1/4/2019,12,2967
5721,177,1/5/2019,13,2967
5727,170,1/6/2018,1,1837
5727,177,1/5/2018,1,3398
5727,177,1/6/2018,2,3398
5727,170,1/7/2018,2,1837
5727,170,1/8/2018,3,1837
5727,177,1/7/2018,3,3398
5727,177,1/8/2018,4,3398
5727,170,1/9/2018,4,1837
5727,170,1/10/2018,5,1837
5727,177,1/9/2018,5,3398
5727,177,1/10/2018,6,3398
5727,177,1/11/2018,7,3398
5731,170,1/6/2018,1,1653
5731,170,1/7/2018,2,1653
5731,170,1/8/2018,3,1653
5731,170,1/9/2018,4,1653
5731,170,1/10/2018,5,1653
5732,170,1/6/2018,1,2066
5732,170,1/7/2018,2,2066
5732,170,1/8/2018,3,2066
5732,170,1/9/2018,4,2066
5739,371,1/4/2019,1,4409
5739,371,1/5/2019,2,4409
5739,371,1/6/2019,3,4409
5739,371,1/7/2019,4,4409
5739,371,1/8/2019,5,4409
5739,371,1/9/2019,6,4409
5739,371,1/10/2019,7,4409
5739,371,1/11/2019,8,4409
5739,371,1/12/2019,9,4409
5739,371,1/1/2020,10,4409
5739,371,1/2/2020,11,4409
5739,371,1/3/2020,12,4409
5739,371,1/4/2020,13,4409
5739,371,1/5/2020,14,4409
5761,425,1/1/2019,1,3454
5761,425,1/2/2019,2,3454
5761,425,1/3/2019,3,3454
5761,425,1/4/2019,4,3454
5761,425,1/5/2019,5,3454
